experiment_family,geometry_seed,sensor_seed,level,process_seed,process_noise_seed_resolved,process_noise_checksum
stage1c_geometry,303,11,L1,1029,18178457330978613261,588522fbb0ffbf54a448d7f72d1cbdd6d9415caf95b7159de097251878aa4bab
stage1c_geometry,303,11,L1,1030,1499991050533297840,0540049e77c2e6fdf2009e00a41709bc37db5ee3740d39f77e4f81f594654f78
stage1c_geometry,303,22,L1,1001,3052990810783918542,e1c43382df774a228c4ced8c66e8cce2a6dd3a05158dc3fe3c9aff0ba640afde
stage1c_geometry,303,22,L1,1002,18248465096451782716,145087d4918e41db162da7ddc05919bfa1a787acb14bf4bf5287d5bfcde9d257
stage1c_geometry,303,22,L1,1003,10860385850985463071,10e4fa8a1b7a7d40ebfe535743d96ab39e5918445274f6e3d3be0b970d9114ad
stage1c_geometry,303,22,L1,1004,5839692671812652032,331247249a6e6f01c80b7550bc807a9a321e1e0ce09ab0f92f74ad4685be7d50
stage1c_geometry,303,22,L1,1005,13453243175731574424,6f4a71b1dea5d6f99e5857362fadb7c802bac6daf65e45070c8f4e3e83504721
stage1c_geometry,303,22,L1,1006,14057019425234178966,82b0342afef6a9bef2d8977182009bf37721aabd255d84d74e08b64ded48baa4
stage1c_geometry,303,22,L1,1007,1135800877645087833,0fda92994b86835e7f45082188761a3bf37c4c50cb1aadfba5120cc2573f40a5
stage1c_geometry,303,22,L1,1008,11090306389230350604,cd79cdc064a7381ae605414e84db054b7263f373aef19cd92c189add2393eb62
stage1c_geometry,303,22,L1,1009,5881863009543041992,cf948bbe1e555b85e8adb22658d049adaa0d41f9c80fdbee7fa330710a7dbc6e
stage1c_geometry,303,22,L1,1010,40399096339210650,01b82e51130960f30c104133993718e759e1bddf7413f12bce4f018adf8a2c33
stage1c_geometry,303,22,L1,1011,17347347127792248457,6fc20533f523ce97dc2eca9e3444f225244f060d64909bd6cea99caf8e3d9455
stage1c_geometry,303,22,L1,1012,15538892368654777447,f500cce8e0a5be63a115157e1d079361e981eda00a945d6fd2552b14282f0378
stage1c_geometry,303,22,L1,1013,15479250635824467253,fd9a71576e71c035894cf85d55700401f99f16d4445b219f49471a0d0ec42c84
stage1c_geometry,303,22,L1,1014,15616894153209671819,cb360ad96ccdc90653c6869e754d4004be0df517ee1f32740c941d0258134118
stage1c_geometry,303,22,L1,1015,7537389273292268667,2cb391075787f24bec2c8dc4673c1858a1e986bfdd3b17fd0057c87e9b17d6a2
stage1c_geometry,303,22,L1,1016,14908728813040253669,2a99222b49bad64436f2dd8974e42b5e288818fa6f37f90c76396ac17b587945
stage1c_geometry,303,22,L1,1017,13260020282375279369,80cac18798a5861e3e586a707184a43e536288f90b8fbf1759dda065bd3ae606
stage1c_geometry,303,22,L1,1018,4277180441535045812,097ab47435fe4d01e9aab2a9fba9d83ce52b26f9a3719c8617e070e76d9ee378
stage1c_geometry,303,22,L1,1019,15496518973281303163,9124a86c05f347356e7c740da41445381cc893e3d4d87d8aebbf1ed7212e6400
stage1c_geometry,303,22,L1,1020,11933161548392881836,6e20c5acf1b9570c3d188e62339af209aaef547896b3157a00185fa8ac13f3cf
stage1c_geometry,303,22,L1,1021,13442855955908179785,a55d3119396550acbf864e2a39ee9760df9ad25438ae5f5d02ef352d2df90e09
stage1c_geometry,303,22,L1,1022,10780336403032324511,67ac49735224ca9ad667095075bcc4dfb21f0bc2430a0285b79add73940904de
stage1c_geometry,303,22,L1,1023,16416547381820012719,4888ab73f831b5642ba4d5990f9eadba51c738381a38d1635747da0dd6155787
stage1c_geometry,303,22,L1,1024,2423140552482617365,c4a56f22695023d6591822d67dd8ee66ac4ce0f9653417871b8489210d9395d4
stage1c_geometry,303,22,L1,1025,14097796427887668927,bda68d363a4f8bda501a2c6fbdc80ed88453f49b2650d7129124ddc22cd9396d
stage1c_geometry,303,22,L1,1026,4557408497900582297,0a755c0fba05f815d67758e35e83cd9540cd5d998ade9601c252d13283b0c378
stage1c_geometry,303,22,L1,1027,18021861103608336425,c3859869795783f9e9c0bf9b3b4ca20306643be8584101454f72b17bb9e094b4
stage1c_geometry,303,22,L1,1028,9673706576093824844,c5cd7ca3df940e3122bc9758bd6233f84f317e95c76b8aaba6edb0e785b749b4
stage1c_geometry,303,22,L1,1029,7890237206771980617,9a91398fde7a2f16b565caafaa8a4ecbb99cf6d441fa3b7e5074fa5efd342f84
stage1c_geometry,303,22,L1,1030,5546487982612322084,62bddec535a09648d10e337341d7b0d7097702ffc9387ad0868558d56834bf4b
stage1c_geometry,303,11,L2,1001,15336854318701771442,15d6a32914dfa83712d3cfb14ebea05b25229e87f34357b6aafb57f5b5d5fa51
stage1c_geometry,303,11,L2,1002,2474454300039403445,e9a1000093149f46cc1b3da0a477f61937392b8beaca609025212f32412b977a
stage1c_geometry,303,11,L2,1003,17173233521315685009,d613ca955ed1ed7c13744c47f6ea04cb43ba5787458fead70a28c1d3c31908fa
stage1c_geometry,303,11,L2,1004,4375297404977759096,c0e58f9d7dbb8d22586bde39bf0c5cff98edc0ec22af7671e910ed6176154cb4
stage1c_geometry,303,11,L2,1005,7257349386307433003,45d633e7916bf2f0d3a1ec5585cd9935767662fc5a31516e7137af8104a8a05a
stage1c_geometry,303,11,L2,1006,9795181088482459483,8bbf1121d17f666c8a6d1cad24af28afdab448b4e2cb6390332c877f69e5a9e3
stage1c_geometry,303,11,L2,1007,2897328765755718516,931edd51028f13691ca1e87055fbcbf576c373c505a2d4ff3baceb4dc1c6cff0
stage1c_geometry,303,11,L2,1008,17827444342395648087,48ffebf302b00fb7854ce878ba5b93702987d418ffab7c0af20b02dc872fc493
stage1c_geometry,303,11,L2,1009,18113676861723025027,b112cc8e591cd738ba3a4df407e4bcfea6d6a1cec35dc73f4dd62e6aa239a198
stage1c_geometry,303,11,L2,1010,5352188374999452930,2ef714eb127ccd27a211e81c4530eac87df99d1631a9357977f65abe0f6e6717
stage1c_geometry,303,11,L2,1011,5637394740331915470,7e84b4ac57ee37a29128e181b91e212139db1115d5aa3c2a33c57aae83c80c14
stage1c_geometry,303,11,L2,1012,13368823760123436341,cbd5a899c184961b1e4674c6d37bb0f94ebe2ddf268a3321f6c5e828e1b516a1
stage1c_geometry,303,11,L2,1013,11244135200662036166,4ad15d6f423bfb011d9b2efd7583b2ab2c8b8959500a6441a7c8574b26968ead
stage1c_geometry,303,11,L2,1014,8240915650042577431,93c73df1e6f4b3b2f91f92d396a154536ffdb1dfdbbc73dc338c060d3b9c93e3
stage1c_geometry,303,11,L2,1015,17938693334611452585,f76c13c818feb4f62c36ff9e1b6d60e18885dc51f5b1781ead0be07022b0bf34
stage1c_geometry,303,11,L2,1016,15190998302789313502,1669758fa81d04935ce99f2c92ff0f419cfc87f21c51c4d66e3f7ef4b88f9412
stage1c_geometry,303,11,L2,1017,15237905502377221486,166c6f753eafda2a3c334022bc61ce794246b36b0d4b289a3711bcf40be9c661
stage1c_geometry,303,11,L2,1018,9036161389138872010,04edf01cd7916b35223c8716db784ee5bb27c18060194d787933ed1373a19aac
stage1c_geometry,303,11,L2,1019,14948615719027812824,4437efe27a8dadb5dc2f57cb6e46d93e783d618a91c14652f76a9b8cdf82c4ac
stage1c_geometry,303,11,L2,1020,15113692525823785781,7a69ccdf5779b295de981f44f20dbaa8e33f2aff346b72dd6b47e01ad6cedc65
stage1c_geometry,303,11,L2,1021,165340533686529111,2d03d3b48a6a1e41147940c75d7c3dc9078a84015d5e70e03db96c03fb3128cc
stage1c_geometry,303,11,L2,1022,9941811515695601987,1fef49adc6fb78df94fee7f947b0bb66d4ee2a0bd59fb0949054decaf9359105
stage1c_geometry,303,11,L2,1023,3968496085409908001,ab7352fe2e228066919a7ae3409b6debb2eea021563e5e514d14a5092ac3a7f7
stage1c_geometry,303,11,L2,1024,11684519087777845140,9a878ac11e73550809a0365581f77767879ed9c5dc0d998d540d0711320b63fd
stage1c_geometry,303,11,L2,1025,9067155042609137838,7911633123e59bd98d9a7c80a171abf50158ba684aaf2839dcc8218170ac8e79
stage1c_geometry,303,11,L2,1026,16115759546216311411,609deccf6cdec773f490fa31ece636d00401c742a9fa265d4774abb2eb5fe1bb
stage1c_geometry,303,11,L2,1027,6042526762048251485,c8c42dc3bd715b1c95a0b077b6a2fb75931dd5e16ae3f1cae049d344514b8561
stage1c_geometry,303,11,L2,1028,11434060442419712194,b6a20c824260758683365094d1d476eb05af237ca5343c1176bf6c2450712848
stage1c_geometry,303,11,L2,1029,18178457330978613261,588522fbb0ffbf54a448d7f72d1cbdd6d9415caf95b7159de097251878aa4bab
stage1c_geometry,303,11,L2,1030,1499991050533297840,0540049e77c2e6fdf2009e00a41709bc37db5ee3740d39f77e4f81f594654f78
stage1c_geometry,303,22,L2,1001,3052990810783918542,e1c43382df774a228c4ced8c66e8cce2a6dd3a05158dc3fe3c9aff0ba640afde
stage1c_geometry,303,22,L2,1002,18248465096451782716,145087d4918e41db162da7ddc05919bfa1a787acb14bf4bf5287d5bfcde9d257
stage1c_geometry,303,22,L2,1003,10860385850985463071,10e4fa8a1b7a7d40ebfe535743d96ab39e5918445274f6e3d3be0b970d9114ad
stage1c_geometry,303,22,L2,1004,5839692671812652032,331247249a6e6f01c80b7550bc807a9a321e1e0ce09ab0f92f74ad4685be7d50
stage1c_geometry,303,22,L2,1005,13453243175731574424,6f4a71b1dea5d6f99e5857362fadb7c802bac6daf65e45070c8f4e3e83504721
stage1c_geometry,303,22,L2,1006,14057019425234178966,82b0342afef6a9bef2d8977182009bf37721aabd255d84d74e08b64ded48baa4
stage1c_geometry,303,22,L2,1007,1135800877645087833,0fda92994b86835e7f45082188761a3bf37c4c50cb1aadfba5120cc2573f40a5
stage1c_geometry,303,22,L2,1008,11090306389230350604,cd79cdc064a7381ae605414e84db054b7263f373aef19cd92c189add2393eb62
stage1c_geometry,303,22,L2,1009,5881863009543041992,cf948bbe1e555b85e8adb22658d049adaa0d41f9c80fdbee7fa330710a7dbc6e
stage1c_geometry,303,22,L2,1010,40399096339210650,01b82e51130960f30c104133993718e759e1bddf7413f12bce4f018adf8a2c33
stage1c_geometry,303,22,L2,1011,17347347127792248457,6fc20533f523ce97dc2eca9e3444f225244f060d64909bd6cea99caf8e3d9455
stage1c_geometry,303,22,L2,1012,15538892368654777447,f500cce8e0a5be63a115157e1d079361e981eda00a945d6fd2552b14282f0378
stage1c_geometry,303,22,L2,1013,15479250635824467253,fd9a71576e71c035894cf85d55700401f99f16d4445b219f49471a0d0ec42c84
stage1c_geometry,303,22,L2,1014,15616894153209671819,cb360ad96ccdc90653c6869e754d4004be0df517ee1f32740c941d0258134118
stage1c_geometry,303,22,L2,1015,7537389273292268667,2cb391075787f24bec2c8dc4673c1858a1e986bfdd3b17fd0057c87e9b17d6a2
stage1c_geometry,303,22,L2,1016,14908728813040253669,2a99222b49bad64436f2dd8974e42b5e288818fa6f37f90c76396ac17b587945
stage1c_geometry,303,22,L2,1017,13260020282375279369,80cac18798a5861e3e586a707184a43e536288f90b8fbf1759dda065bd3ae606
stage1c_geometry,303,22,L2,1018,4277180441535045812,097ab47435fe4d01e9aab2a9fba9d83ce52b26f9a3719c8617e070e76d9ee378
stage1c_geometry,303,22,L2,1019,15496518973281303163,9124a86c05f347356e7c740da41445381cc893e3d4d87d8aebbf1ed7212e6400
stage1c_geometry,303,22,L2,1020,11933161548392881836,6e20c5acf1b9570c3d188e62339af209aaef547896b3157a00185fa8ac13f3cf
stage1c_geometry,303,22,L2,1021,13442855955908179785,a55d3119396550acbf864e2a39ee9760df9ad25438ae5f5d02ef352d2df90e09
stage1c_geometry,303,22,L2,1022,10780336403032324511,67ac49735224ca9ad667095075bcc4dfb21f0bc2430a0285b79add73940904de
stage1c_geometry,303,22,L2,1023,16416547381820012719,4888ab73f831b5642ba4d5990f9eadba51c738381a38d1635747da0dd6155787
stage1c_geometry,303,22,L2,1024,2423140552482617365,c4a56f22695023d6591822d67dd8ee66ac4ce0f9653417871b8489210d9395d4
stage1c_geometry,303,22,L2,1025,14097796427887668927,bda68d363a4f8bda501a2c6fbdc80ed88453f49b2650d7129124ddc22cd9396d
stage1c_geometry,303,22,L2,1026,4557408497900582297,0a755c0fba05f815d67758e35e83cd9540cd5d998ade9601c252d13283b0c378
stage1c_geometry,303,22,L2,1027,18021861103608336425,c3859869795783f9e9c0bf9b3b4ca20306643be8584101454f72b17bb9e094b4
stage1c_geometry,303,22,L2,1028,9673706576093824844,c5cd7ca3df940e3122bc9758bd6233f84f317e95c76b8aaba6edb0e785b749b4
stage1c_geometry,303,22,L2,1029,7890237206771980617,9a91398fde7a2f16b565caafaa8a4ecbb99cf6d441fa3b7e5074fa5efd342f84
stage1c_geometry,303,22,L2,1030,5546487982612322084,62bddec535a09648d10e337341d7b0d7097702ffc9387ad0868558d56834bf4b
stage1c_geometry,303,11,L3,1001,15336854318701771442,15d6a32914dfa83712d3cfb14ebea05b25229e87f34357b6aafb57f5b5d5fa51
stage1c_geometry,303,11,L3,1002,2474454300039403445,e9a1000093149f46cc1b3da0a477f61937392b8beaca609025212f32412b977a
stage1c_geometry,303,11,L3,1003,17173233521315685009,d613ca955ed1ed7c13744c47f6ea04cb43ba5787458fead70a28c1d3c31908fa
stage1c_geometry,303,11,L3,1004,4375297404977759096,c0e58f9d7dbb8d22586bde39bf0c5cff98edc0ec22af7671e910ed6176154cb4
stage1c_geometry,303,11,L3,1005,7257349386307433003,45d633e7916bf2f0d3a1ec5585cd9935767662fc5a31516e7137af8104a8a05a
stage1c_geometry,303,11,L3,1006,9795181088482459483,8bbf1121d17f666c8a6d1cad24af28afdab448b4e2cb6390332c877f69e5a9e3
stage1c_geometry,303,11,L3,1007,2897328765755718516,931edd51028f13691ca1e87055fbcbf576c373c505a2d4ff3baceb4dc1c6cff0
stage1c_geometry,303,11,L3,1008,17827444342395648087,48ffebf302b00fb7854ce878ba5b93702987d418ffab7c0af20b02dc872fc493
stage1c_geometry,303,11,L3,1009,18113676861723025027,b112cc8e591cd738ba3a4df407e4bcfea6d6a1cec35dc73f4dd62e6aa239a198
stage1c_geometry,303,11,L3,1010,5352188374999452930,2ef714eb127ccd27a211e81c4530eac87df99d1631a9357977f65abe0f6e6717
stage1c_geometry,303,11,L3,1011,5637394740331915470,7e84b4ac57ee37a29128e181b91e212139db1115d5aa3c2a33c57aae83c80c14
stage1c_geometry,303,11,L3,1012,13368823760123436341,cbd5a899c184961b1e4674c6d37bb0f94ebe2ddf268a3321f6c5e828e1b516a1
stage1c_geometry,303,11,L3,1013,11244135200662036166,4ad15d6f423bfb011d9b2efd7583b2ab2c8b8959500a6441a7c8574b26968ead
stage1c_geometry,303,11,L3,1014,8240915650042577431,93c73df1e6f4b3b2f91f92d396a154536ffdb1dfdbbc73dc338c060d3b9c93e3
stage1c_geometry,303,11,L3,1015,17938693334611452585,f76c13c818feb4f62c36ff9e1b6d60e18885dc51f5b1781ead0be07022b0bf34
stage1c_geometry,303,11,L3,1016,15190998302789313502,1669758fa81d04935ce99f2c92ff0f419cfc87f21c51c4d66e3f7ef4b88f9412
stage1c_geometry,303,11,L3,1017,15237905502377221486,166c6f753eafda2a3c334022bc61ce794246b36b0d4b289a3711bcf40be9c661
stage1c_geometry,303,11,L3,1018,9036161389138872010,04edf01cd7916b35223c8716db784ee5bb27c18060194d787933ed1373a19aac
stage1c_geometry,303,11,L3,1019,14948615719027812824,4437efe27a8dadb5dc2f57cb6e46d93e783d618a91c14652f76a9b8cdf82c4ac
stage1c_geometry,303,11,L3,1020,15113692525823785781,7a69ccdf5779b295de981f44f20dbaa8e33f2aff346b72dd6b47e01ad6cedc65
stage1c_geometry,303,11,L3,1021,165340533686529111,2d03d3b48a6a1e41147940c75d7c3dc9078a84015d5e70e03db96c03fb3128cc
stage1c_geometry,303,11,L3,1022,9941811515695601987,1fef49adc6fb78df94fee7f947b0bb66d4ee2a0bd59fb0949054decaf9359105
stage1c_geometry,303,11,L3,1023,3968496085409908001,ab7352fe2e228066919a7ae3409b6debb2eea021563e5e514d14a5092ac3a7f7
stage1c_geometry,303,11,L3,1024,11684519087777845140,9a878ac11e73550809a0365581f77767879ed9c5dc0d998d540d0711320b63fd
stage1c_geometry,303,11,L3,1025,9067155042609137838,7911633123e59bd98d9a7c80a171abf50158ba684aaf2839dcc8218170ac8e79
stage1c_geometry,303,11,L3,1026,16115759546216311411,609deccf6cdec773f490fa31ece636d00401c742a9fa265d4774abb2eb5fe1bb
stage1c_geometry,303,11,L3,1027,6042526762048251485,c8c42dc3bd715b1c95a0b077b6a2fb75931dd5e16ae3f1cae049d344514b8561
stage1c_geometry,303,11,L3,1028,11434060442419712194,b6a20c824260758683365094d1d476eb05af237ca5343c1176bf6c2450712848
stage1c_geometry,303,11,L3,1029,18178457330978613261,588522fbb0ffbf54a448d7f72d1cbdd6d9415caf95b7159de097251878aa4bab
stage1c_geometry,303,11,L3,1030,1499991050533297840,0540049e77c2e6fdf2009e00a41709bc37db5ee3740d39f77e4f81f594654f78
stage1c_geometry,303,22,L3,1001,3052990810783918542,e1c43382df774a228c4ced8c66e8cce2a6dd3a05158dc3fe3c9aff0ba640afde
stage1c_geometry,303,22,L3,1002,18248465096451782716,145087d4918e41db162da7ddc05919bfa1a787acb14bf4bf5287d5bfcde9d257
stage1c_geometry,303,22,L3,1003,10860385850985463071,10e4fa8a1b7a7d40ebfe535743d96ab39e5918445274f6e3d3be0b970d9114ad
stage1c_geometry,303,22,L3,1004,5839692671812652032,331247249a6e6f01c80b7550bc807a9a321e1e0ce09ab0f92f74ad4685be7d50
stage1c_geometry,303,22,L3,1005,13453243175731574424,6f4a71b1dea5d6f99e5857362fadb7c802bac6daf65e45070c8f4e3e83504721
stage1c_geometry,303,22,L3,1006,14057019425234178966,82b0342afef6a9bef2d8977182009bf37721aabd255d84d74e08b64ded48baa4
stage1c_geometry,303,22,L3,1007,1135800877645087833,0fda92994b86835e7f45082188761a3bf37c4c50cb1aadfba5120cc2573f40a5
stage1c_geometry,303,22,L3,1008,11090306389230350604,cd79cdc064a7381ae605414e84db054b7263f373aef19cd92c189add2393eb62
stage1c_geometry,303,22,L3,1009,5881863009543041992,cf948bbe1e555b85e8adb22658d049adaa0d41f9c80fdbee7fa330710a7dbc6e
stage1c_geometry,303,22,L3,1010,40399096339210650,01b82e51130960f30c104133993718e759e1bddf7413f12bce4f018adf8a2c33
stage1c_geometry,303,22,L3,1011,17347347127792248457,6fc20533f523ce97dc2eca9e3444f225244f060d64909bd6cea99caf8e3d9455
stage1c_geometry,303,22,L3,1012,15538892368654777447,f500cce8e0a5be63a115157e1d079361e981eda00a945d6fd2552b14282f0378
stage1c_geometry,303,22,L3,1013,15479250635824467253,fd9a71576e71c035894cf85d55700401f99f16d4445b219f49471a0d0ec42c84
stage1c_geometry,303,22,L3,1014,15616894153209671819,cb360ad96ccdc90653c6869e754d4004be0df517ee1f32740c941d0258134118
stage1c_geometry,303,22,L3,1015,7537389273292268667,2cb391075787f24bec2c8dc4673c1858a1e986bfdd3b17fd0057c87e9b17d6a2
stage1c_geometry,303,22,L3,1016,14908728813040253669,2a99222b49bad64436f2dd8974e42b5e288818fa6f37f90c76396ac17b587945
stage1c_geometry,303,22,L3,1017,13260020282375279369,80cac18798a5861e3e586a707184a43e536288f90b8fbf1759dda065bd3ae606
stage1c_geometry,303,22,L3,1018,4277180441535045812,097ab47435fe4d01e9aab2a9fba9d83ce52b26f9a3719c8617e070e76d9ee378
stage1c_geometry,303,22,L3,1019,15496518973281303163,9124a86c05f347356e7c740da41445381cc893e3d4d87d8aebbf1ed7212e6400
stage1c_geometry,303,22,L3,1020,11933161548392881836,6e20c5acf1b9570c3d188e62339af209aaef547896b3157a00185fa8ac13f3cf
stage1c_geometry,303,22,L3,1021,13442855955908179785,a55d3119396550acbf864e2a39ee9760df9ad25438ae5f5d02ef352d2df90e09
stage1c_geometry,303,22,L3,1022,10780336403032324511,67ac49735224ca9ad667095075bcc4dfb21f0bc2430a0285b79add73940904de
stage1c_geometry,303,22,L3,1023,16416547381820012719,4888ab73f831b5642ba4d5990f9eadba51c738381a38d1635747da0dd6155787
stage1c_geometry,303,22,L3,1024,2423140552482617365,c4a56f22695023d6591822d67dd8ee66ac4ce0f9653417871b8489210d9395d4
stage1c_geometry,303,22,L3,1025,14097796427887668927,bda68d363a4f8bda501a2c6fbdc80ed88453f49b2650d7129124ddc22cd9396d
stage1c_geometry,303,22,L3,1026,4557408497900582297,0a755c0fba05f815d67758e35e83cd9540cd5d998ade9601c252d13283b0c378
stage1c_geometry,303,22,L3,1027,18021861103608336425,c3859869795783f9e9c0bf9b3b4ca20306643be8584101454f72b17bb9e094b4
stage1c_geometry,303,22,L3,1028,9673706576093824844,c5cd7ca3df940e3122bc9758bd6233f84f317e95c76b8aaba6edb0e785b749b4
stage1c_geometry,303,22,L3,1029,7890237206771980617,9a91398fde7a2f16b565caafaa8a4ecbb99cf6d441fa3b7e5074fa5efd342f84
stage1c_geometry,303,22,L3,1030,5546487982612322084,62bddec535a09648d10e337341d7b0d7097702ffc9387ad0868558d56834bf4b
stage1c_geometry,303,11,L4,1001,15336854318701771442,15d6a32914dfa83712d3cfb14ebea05b25229e87f34357b6aafb57f5b5d5fa51
stage1c_geometry,303,11,L4,1002,2474454300039403445,e9a1000093149f46cc1b3da0a477f61937392b8beaca609025212f32412b977a
stage1c_geometry,303,11,L4,1003,17173233521315685009,d613ca955ed1ed7c13744c47f6ea04cb43ba5787458fead70a28c1d3c31908fa
stage1c_geometry,303,11,L4,1004,4375297404977759096,c0e58f9d7dbb8d22586bde39bf0c5cff98edc0ec22af7671e910ed6176154cb4
stage1c_geometry,303,11,L4,1005,7257349386307433003,45d633e7916bf2f0d3a1ec5585cd9935767662fc5a31516e7137af8104a8a05a
stage1c_geometry,303,11,L4,1006,9795181088482459483,8bbf1121d17f666c8a6d1cad24af28afdab448b4e2cb6390332c877f69e5a9e3
stage1c_geometry,303,11,L4,1007,2897328765755718516,931edd51028f13691ca1e87055fbcbf576c373c505a2d4ff3baceb4dc1c6cff0
stage1c_geometry,303,11,L4,1008,17827444342395648087,48ffebf302b00fb7854ce878ba5b93702987d418ffab7c0af20b02dc872fc493
stage1c_geometry,303,11,L4,1009,18113676861723025027,b112cc8e591cd738ba3a4df407e4bcfea6d6a1cec35dc73f4dd62e6aa239a198
stage1c_geometry,303,11,L4,1010,5352188374999452930,2ef714eb127ccd27a211e81c4530eac87df99d1631a9357977f65abe0f6e6717
stage1c_geometry,303,11,L4,1011,5637394740331915470,7e84b4ac57ee37a29128e181b91e212139db1115d5aa3c2a33c57aae83c80c14
stage1c_geometry,303,11,L4,1012,13368823760123436341,cbd5a899c184961b1e4674c6d37bb0f94ebe2ddf268a3321f6c5e828e1b516a1
stage1c_geometry,303,11,L4,1013,11244135200662036166,4ad15d6f423bfb011d9b2efd7583b2ab2c8b8959500a6441a7c8574b26968ead
stage1c_geometry,303,11,L4,1014,8240915650042577431,93c73df1e6f4b3b2f91f92d396a154536ffdb1dfdbbc73dc338c060d3b9c93e3
stage1c_geometry,303,11,L4,1015,17938693334611452585,f76c13c818feb4f62c36ff9e1b6d60e18885dc51f5b1781ead0be07022b0bf34
stage1c_geometry,303,11,L4,1016,15190998302789313502,1669758fa81d04935ce99f2c92ff0f419cfc87f21c51c4d66e3f7ef4b88f9412
stage1c_geometry,303,11,L4,1017,15237905502377221486,166c6f753eafda2a3c334022bc61ce794246b36b0d4b289a3711bcf40be9c661
stage1c_geometry,303,11,L4,1018,9036161389138872010,04edf01cd7916b35223c8716db784ee5bb27c18060194d787933ed1373a19aac
stage1c_geometry,303,11,L4,1019,14948615719027812824,4437efe27a8dadb5dc2f57cb6e46d93e783d618a91c14652f76a9b8cdf82c4ac
stage1c_geometry,303,11,L4,1020,15113692525823785781,7a69ccdf5779b295de981f44f20dbaa8e33f2aff346b72dd6b47e01ad6cedc65
stage1c_geometry,303,11,L4,1021,165340533686529111,2d03d3b48a6a1e41147940c75d7c3dc9078a84015d5e70e03db96c03fb3128cc
stage1c_geometry,303,11,L4,1022,9941811515695601987,1fef49adc6fb78df94fee7f947b0bb66d4ee2a0bd59fb0949054decaf9359105
stage1c_geometry,303,11,L4,1023,3968496085409908001,ab7352fe2e228066919a7ae3409b6debb2eea021563e5e514d14a5092ac3a7f7
stage1c_geometry,303,11,L4,1024,11684519087777845140,9a878ac11e73550809a0365581f77767879ed9c5dc0d998d540d0711320b63fd
stage1c_geometry,303,11,L4,1025,9067155042609137838,7911633123e59bd98d9a7c80a171abf50158ba684aaf2839dcc8218170ac8e79
stage1c_geometry,303,11,L4,1026,16115759546216311411,609deccf6cdec773f490fa31ece636d00401c742a9fa265d4774abb2eb5fe1bb
stage1c_geometry,303,11,L4,1027,6042526762048251485,c8c42dc3bd715b1c95a0b077b6a2fb75931dd5e16ae3f1cae049d344514b8561
stage1c_geometry,303,11,L4,1028,11434060442419712194,b6a20c824260758683365094d1d476eb05af237ca5343c1176bf6c2450712848
stage1c_geometry,303,11,L4,1029,18178457330978613261,588522fbb0ffbf54a448d7f72d1cbdd6d9415caf95b7159de097251878aa4bab
stage1c_geometry,303,11,L4,1030,1499991050533297840,0540049e77c2e6fdf2009e00a41709bc37db5ee3740d39f77e4f81f594654f78
stage1c_geometry,303,22,L4,1001,3052990810783918542,e1c43382df774a228c4ced8c66e8cce2a6dd3a05158dc3fe3c9aff0ba640afde
stage1c_geometry,303,22,L4,1002,18248465096451782716,145087d4918e41db162da7ddc05919bfa1a787acb14bf4bf5287d5bfcde9d257
stage1c_geometry,303,22,L4,1003,10860385850985463071,10e4fa8a1b7a7d40ebfe535743d96ab39e5918445274f6e3d3be0b970d9114ad
stage1c_geometry,303,22,L4,1004,5839692671812652032,331247249a6e6f01c80b7550bc807a9a321e1e0ce09ab0f92f74ad4685be7d50
stage1c_geometry,303,22,L4,1005,13453243175731574424,6f4a71b1dea5d6f99e5857362fadb7c802bac6daf65e45070c8f4e3e83504721
stage1c_geometry,303,22,L4,1006,14057019425234178966,82b0342afef6a9bef2d8977182009bf37721aabd255d84d74e08b64ded48baa4
stage1c_geometry,303,22,L4,1007,1135800877645087833,0fda92994b86835e7f45082188761a3bf37c4c50cb1aadfba5120cc2573f40a5
stage1c_geometry,303,22,L4,1008,11090306389230350604,cd79cdc064a7381ae605414e84db054b7263f373aef19cd92c189add2393eb62
stage1c_geometry,303,22,L4,1009,5881863009543041992,cf948bbe1e555b85e8adb22658d049adaa0d41f9c80fdbee7fa330710a7dbc6e
stage1c_geometry,303,22,L4,1010,40399096339210650,01b82e51130960f30c104133993718e759e1bddf7413f12bce4f018adf8a2c33
stage1c_geometry,303,22,L4,1011,17347347127792248457,6fc20533f523ce97dc2eca9e3444f225244f060d64909bd6cea99caf8e3d9455
stage1c_geometry,303,22,L4,1012,15538892368654777447,f500cce8e0a5be63a115157e1d079361e981eda00a945d6fd2552b14282f0378
stage1c_geometry,303,22,L4,1013,15479250635824467253,fd9a71576e71c035894cf85d55700401f99f16d4445b219f49471a0d0ec42c84
stage1c_geometry,303,22,L4,1014,15616894153209671819,cb360ad96ccdc90653c6869e754d4004be0df517ee1f32740c941d0258134118
stage1c_geometry,303,22,L4,1015,7537389273292268667,2cb391075787f24bec2c8dc4673c1858a1e986bfdd3b17fd0057c87e9b17d6a2
stage1c_geometry,303,22,L4,1016,14908728813040253669,2a99222b49bad64436f2dd8974e42b5e288818fa6f37f90c76396ac17b587945
stage1c_geometry,303,22,L4,1017,13260020282375279369,80cac18798a5861e3e586a707184a43e536288f90b8fbf1759dda065bd3ae606
stage1c_geometry,303,22,L4,1018,4277180441535045812,097ab47435fe4d01e9aab2a9fba9d83ce52b26f9a3719c8617e070e76d9ee378
